trial,block,stimId,category,response,rt,condition,id,phase
14,0,C1150,Gamma,6.0,1707,1,12313,typicality2
0,0,C1450,Gamma,6.0,10130,1,12317,typicality2
1,0,B650,Beta,3.0,3907,1,12317,typicality2
2,0,C1250,Gamma,5.0,2587,1,12317,typicality2
3,0,C1350,Gamma,5.0,2255,1,12317,typicality2
4,0,C1050,Gamma,5.0,2141,1,12317,typicality2
5,0,B750,Beta,2.0,3061,1,12317,typicality2
6,0,B950, Beta,2.0,3919,1,12317,typicality2
7,0,C1150,Gamma,5.0,3276,1,12317,typicality2
8,0,A350,Alpha,4.0,8702,1,12317,typicality2
9,0,B550,Beta,3.0,4278,1,12317,typicality2
10,0,A450,Alpha,0.9999999999999998,4777,1,12317,typicality2
11,0,A50,Alpha,4.0,3028,1,12317,typicality2
12,0,A250,Alpha,4.0,2838,1,12317,typicality2
13,0,A150,Alpha,2.0,5116,1,12317,typicality2
14,0,B850,Beta,0.0,4062,1,12317,typicality2
0,0,A50,Alpha,6.0,6642,1,12320,typicality2
1,0,C1050,Gamma,0.0,7418,1,12320,typicality2
2,0,C1350,Gamma,6.0,6183,1,12320,typicality2
3,0,B950, Beta,0.9999999999999998,7146,1,12320,typicality2
4,0,B750,Beta,3.0,4484,1,12320,typicality2
5,0,A350,Alpha,4.0,11503,1,12320,typicality2
6,0,C1250,Gamma,6.0,3266,1,12320,typicality2
7,0,C1150,Gamma,6.0,2529,1,12320,typicality2
8,0,B550,Beta,5.0,6317,1,12320,typicality2
9,0,B850,Beta,2.0,4717,1,12320,typicality2
10,0,B650,Beta,4.0,4407,1,12320,typicality2
11,0,C1450,Gamma,6.0,2269,1,12320,typicality2
12,0,A150,Alpha,5.0,7475,1,12320,typicality2
13,0,A450,Alpha,2.0,6338,1,12320,typicality2
14,0,A250,Alpha,5.0,3171,1,12320,typicality2
