trial,block,stimId,category,response,accuracy,rt,condition,id,phase
8,0,C1450,Gamma,Gamma,True,985,1,12317,testPhase
9,0,A250,Alpha,Alpha,True,1203,1,12317,testPhase
10,0,C1150,Gamma,Gamma,True,1741,1,12317,testPhase
11,0,B850,Beta,Gamma,False,1044,1,12317,testPhase
12,0,T500,test,Beta,False,2301,1,12317,testPhase
13,0,B650,Beta,Gamma,False,1355,1,12317,testPhase
14,0,B950, Beta,Gamma,False,885,1,12317,testPhase
15,0,C1050,Gamma,Gamma,True,838,1,12317,testPhase
16,0,A50,Alpha,Alpha,True,2207,1,12317,testPhase
0,0,C1250,Gamma,Gamma,True,1853,1,12320,testPhase
1,0,B850,Beta,Beta,True,2997,1,12320,testPhase
2,0,C1150,Gamma,Gamma,True,1041,1,12320,testPhase
3,0,T1000,test,Gamma,False,1680,1,12320,testPhase
4,0,T500,test,Beta,False,5609,1,12320,testPhase
5,0,B650,Beta,Beta,True,1286,1,12320,testPhase
6,0,A150,Alpha,Alpha,True,765,1,12320,testPhase
7,0,A350,Alpha,Alpha,True,1230,1,12320,testPhase
8,0,C1050,Gamma,Gamma,True,1587,1,12320,testPhase
9,0,A50,Alpha,Alpha,True,669,1,12320,testPhase
10,0,A250,Alpha,Alpha,True,821,1,12320,testPhase
11,0,C1350,Gamma,Gamma,True,950,1,12320,testPhase
12,0,C1450,Gamma,Gamma,True,724,1,12320,testPhase
13,0,B550,Beta,Beta,True,891,1,12320,testPhase
14,0,B950, Beta,Beta,False,1154,1,12320,testPhase
15,0,A450,Alpha,Beta,False,5630,1,12320,testPhase
16,0,B750,Beta,Beta,True,918,1,12320,testPhase
