trial,block,stimId1,stimID2,category1,category2,response,rt,condition,id,phase
12,9,C1050,B850,Gamma,Beta,0.0,784,3,12217,similarity
13,9,C1050,C1250,Gamma,Gamma,0.0,664,3,12217,similarity
14,9,C1050,B750,Gamma,Beta,0.0,516,3,12217,similarity
11,10,A50,C1350,Alpha,Gamma,0.0,702,3,12217,similarity
12,10,A50,B850,Alpha,Beta,0.0,521,3,12217,similarity
13,10,A50,C1250,Alpha,Gamma,0.0,395,3,12217,similarity
14,10,A50,B750,Alpha,Beta,0.0,531,3,12217,similarity
12,11,C1350,B850,Gamma,Beta,0.0,610,3,12217,similarity
13,11,C1350,C1250,Gamma,Gamma,0.9999999999999998,2115,3,12217,similarity
14,11,C1350,B750,Gamma,Beta,0.0,2766,3,12217,similarity
13,12,B850,C1250,Beta,Gamma,0.0,732,3,12217,similarity
14,12,B850,B750,Beta,Beta,0.0,614,3,12217,similarity
14,13,C1250,B750,Gamma,Beta,0.0,463,3,12217,similarity
1,0,A150,A250,Alpha,Alpha,6.0,10296,3,12220,similarity
2,0,A150,C1050,Alpha,Gamma,0.0,5401,3,12220,similarity
3,0,A150,C1150,Alpha,Gamma,0.0,1770,3,12220,similarity
4,0,A150,B650,Alpha,Beta,0.9999999999999998,5966,3,12220,similarity
5,0,A150,C1250,Alpha,Gamma,0.0,3091,3,12220,similarity
6,0,A150,A350,Alpha,Alpha,6.0,6575,3,12220,similarity
7,0,A150,B850,Alpha,Beta,0.9999999999999998,14883,3,12220,similarity
8,0,A150,B950,Alpha, Beta,0.9999999999999998,5266,3,12220,similarity
9,0,A150,A50,Alpha,Alpha,6.0,3107,3,12220,similarity
10,0,A150,B550,Alpha,Beta,2.0,4627,3,12220,similarity
11,0,A150,C1350,Alpha,Gamma,0.0,2571,3,12220,similarity
12,0,A150,B750,Alpha,Beta,0.9999999999999998,3562,3,12220,similarity
13,0,A150,A450,Alpha,Alpha,0.9999999999999998,11980,3,12220,similarity
14,0,A150,C1450,Alpha,Gamma,6.0,2146,3,12220,similarity
2,1,A250,C1050,Alpha,Gamma,0.0,6548,3,12220,similarity
3,1,A250,C1150,Alpha,Gamma,0.0,1442,3,12220,similarity
4,1,A250,B650,Alpha,Beta,0.9999999999999998,4851,3,12220,similarity
5,1,A250,C1250,Alpha,Gamma,0.0,3010,3,12220,similarity
6,1,A250,A350,Alpha,Alpha,5.0,5567,3,12220,similarity
7,1,A250,B850,Alpha,Beta,0.9999999999999998,4411,3,12220,similarity
8,1,A250,B950,Alpha, Beta,0.9999999999999998,1635,3,12220,similarity
9,1,A250,A50,Alpha,Alpha,6.0,6643,3,12220,similarity
10,1,A250,B550,Alpha,Beta,4.0,6074,3,12220,similarity
11,1,A250,C1350,Alpha,Gamma,0.0,3186,3,12220,similarity
12,1,A250,B750,Alpha,Beta,2.0,6721,3,12220,similarity
13,1,A250,A450,Alpha,Alpha,3.0,12547,3,12220,similarity
14,1,A250,C1450,Alpha,Gamma,0.0,2282,3,12220,similarity
3,2,C1050,C1150,Gamma,Gamma,6.0,9115,3,12220,similarity
4,2,C1050,B650,Gamma,Beta,4.0,4579,3,12220,similarity
5,2,C1050,C1250,Gamma,Gamma,6.0,2427,3,12220,similarity
6,2,C1050,A350,Gamma,Alpha,6.0,5691,3,12220,similarity
7,2,C1050,B850,Gamma,Beta,5.0,3970,3,12220,similarity
8,2,C1050,B950,Gamma, Beta,6.0,3715,3,12220,similarity
9,2,C1050,A50,Gamma,Alpha,0.0,2313,3,12220,similarity
10,2,C1050,B550,Gamma,Beta,0.9999999999999998,10459,3,12220,similarity
11,2,C1050,C1350,Gamma,Gamma,6.0,6193,3,12220,similarity
12,2,C1050,B750,Gamma,Beta,5.0,3362,3,12220,similarity
13,2,C1050,A450,Gamma,Alpha,4.0,3643,3,12220,similarity
14,2,C1050,C1450,Gamma,Gamma,6.0,1900,3,12220,similarity
4,3,C1150,B650,Gamma,Beta,5.0,3108,3,12220,similarity
5,3,C1150,C1250,Gamma,Gamma,6.0,4288,3,12220,similarity
6,3,C1150,A350,Gamma,Alpha,2.0,6139,3,12220,similarity
7,3,C1150,B850,Gamma,Beta,4.0,3739,3,12220,similarity
8,3,C1150,B950,Gamma, Beta,5.0,3125,3,12220,similarity
9,3,C1150,A50,Gamma,Alpha,0.0,2138,3,12220,similarity
10,3,C1150,B550,Gamma,Beta,4.0,3998,3,12220,similarity
11,3,C1150,C1350,Gamma,Gamma,6.0,2932,3,12220,similarity
12,3,C1150,B750,Gamma,Beta,5.0,7049,3,12220,similarity
13,3,C1150,A450,Gamma,Alpha,4.0,2379,3,12220,similarity
14,3,C1150,C1450,Gamma,Gamma,6.0,2010,3,12220,similarity
5,4,B650,C1250,Beta,Gamma,4.0,3693,3,12220,similarity
6,4,B650,A350,Beta,Alpha,6.0,5595,3,12220,similarity
7,4,B650,B850,Beta,Beta,6.0,2745,3,12220,similarity
8,4,B650,B950,Beta, Beta,6.0,3963,3,12220,similarity
9,4,B650,A50,Beta,Alpha,0.9999999999999998,10323,3,12220,similarity
10,4,B650,B550,Beta,Beta,6.0,5467,3,12220,similarity
11,4,B650,C1350,Beta,Gamma,4.0,2852,3,12220,similarity
12,4,B650,B750,Beta,Beta,6.0,2875,3,12220,similarity
13,4,B650,A450,Beta,Alpha,6.0,1564,3,12220,similarity
14,4,B650,C1450,Beta,Gamma,3.0,2394,3,12220,similarity
6,5,C1250,A350,Gamma,Alpha,0.0,3838,3,12220,similarity
7,5,C1250,B850,Gamma,Beta,5.0,8946,3,12220,similarity
8,5,C1250,B950,Gamma, Beta,6.0,2211,3,12220,similarity
9,5,C1250,A50,Gamma,Alpha,0.0,2273,3,12220,similarity
10,5,C1250,B550,Gamma,Beta,4.0,4100,3,12220,similarity
11,5,C1250,C1350,Gamma,Gamma,6.0,2101,3,12220,similarity
12,5,C1250,B750,Gamma,Beta,5.0,4122,3,12220,similarity
13,5,C1250,A450,Gamma,Alpha,4.0,1995,3,12220,similarity
14,5,C1250,C1450,Gamma,Gamma,6.0,1915,3,12220,similarity
7,6,A350,B850,Alpha,Beta,6.0,6075,3,12220,similarity
8,6,A350,B950,Alpha, Beta,6.0,6738,3,12220,similarity
9,6,A350,A50,Alpha,Alpha,6.0,3540,3,12220,similarity
10,6,A350,B550,Alpha,Beta,5.0,4378,3,12220,similarity
11,6,A350,C1350,Alpha,Gamma,0.0,4736,3,12220,similarity
12,6,A350,B750,Alpha,Beta,4.0,4490,3,12220,similarity
13,6,A350,A450,Alpha,Alpha,5.0,6707,3,12220,similarity
14,6,A350,C1450,Alpha,Gamma,0.0,3811,3,12220,similarity
8,7,B850,B950,Beta, Beta,5.0,8994,3,12220,similarity
9,7,B850,A50,Beta,Alpha,0.9999999999999998,8731,3,12220,similarity
10,7,B850,B550,Beta,Beta,6.0,4242,3,12220,similarity
11,7,B850,C1350,Beta,Gamma,6.0,2502,3,12220,similarity
12,7,B850,B750,Beta,Beta,6.0,1907,3,12220,similarity
13,7,B850,A450,Beta,Alpha,6.0,5674,3,12220,similarity
14,7,B850,C1450,Beta,Gamma,5.0,3982,3,12220,similarity
9,8,B950,A50, Beta,Alpha,0.0,5100,3,12220,similarity
10,8,B950,B550, Beta,Beta,6.0,5701,3,12220,similarity
11,8,B950,C1350, Beta,Gamma,6.0,1650,3,12220,similarity
12,8,B950,B750, Beta,Beta,5.0,4690,3,12220,similarity
13,8,B950,A450, Beta,Alpha,6.0,7146,3,12220,similarity
14,8,B950,C1450, Beta,Gamma,6.0,1508,3,12220,similarity
10,9,A50,B550,Alpha,Beta,0.9999999999999998,5602,3,12220,similarity
11,9,A50,C1350,Alpha,Gamma,0.0,1905,3,12220,similarity
12,9,A50,B750,Alpha,Beta,0.0,2923,3,12220,similarity
13,9,A50,A450,Alpha,Alpha,6.0,6571,3,12220,similarity
14,9,A50,C1450,Alpha,Gamma,0.0,3388,3,12220,similarity
11,10,B550,C1350,Beta,Gamma,3.0,3531,3,12220,similarity
12,10,B550,B750,Beta,Beta,6.0,2835,3,12220,similarity
13,10,B550,A450,Beta,Alpha,6.0,1467,3,12220,similarity
14,10,B550,C1450,Beta,Gamma,4.0,7490,3,12220,similarity
12,11,C1350,B750,Gamma,Beta,5.0,2763,3,12220,similarity
13,11,C1350,A450,Gamma,Alpha,0.0,5729,3,12220,similarity
14,11,C1350,C1450,Gamma,Gamma,6.0,2802,3,12220,similarity
13,12,B750,A450,Beta,Alpha,6.0,3826,3,12220,similarity
14,12,B750,C1450,Beta,Gamma,5.0,13670,3,12220,similarity
14,13,A450,C1450,Alpha,Gamma,3.0,3499,3,12220,similarity
1,0,A50,C1250,Gamma,Gamma,0.0,5008,3,12223,similarity
2,0,A50,B950,Alpha, Beta,0.0,4178,3,12223,similarity
3,0,A50,C1350,Alpha,Gamma,0.0,1488,3,12223,similarity
4,0,A50,A250,Alpha,Alpha,4.0,3973,3,12223,similarity
5,0,A50,A350,Alpha,Alpha,3.0,3562,3,12223,similarity
6,0,A50,C1450,Alpha,Gamma,0.0,2228,3,12223,similarity
7,0,A50,B850,Alpha,Beta,0.9999999999999998,2123,3,12223,similarity
8,0,A50,A450,Alpha,Alpha,2.0,1807,3,12223,similarity
9,0,A50,A150,Alpha,Alpha,6.0,2531,3,12223,similarity
10,0,A50,B550,Alpha,Beta,0.9999999999999998,3449,3,12223,similarity
11,0,A50,B650,Alpha,Beta,0.9999999999999998,2091,3,12223,similarity
12,0,A50,C1150,Alpha,Gamma,0.0,1995,3,12223,similarity
13,0,A50,B750,Alpha,Beta,0.9999999999999998,2723,3,12223,similarity
14,0,A50,C1050,Alpha,Gamma,0.9999999999999998,1369,3,12223,similarity
2,1,C1250,B950,Gamma, Beta,5.0,2416,3,12223,similarity
3,1,C1250,C1350,Gamma,Gamma,6.0,1675,3,12223,similarity
4,1,C1250,A250,Gamma,Alpha,2.0,2770,3,12223,similarity
5,1,C1250,A350,Gamma,Alpha,2.0,4099,3,12223,similarity
6,1,C1250,C1450,Gamma,Gamma,6.0,2931,3,12223,similarity
7,1,C1250,B850,Gamma,Beta,5.0,1587,3,12223,similarity
8,1,C1250,A450,Gamma,Alpha,2.0,6806,3,12223,similarity
9,1,C1250,A150,Gamma,Alpha,0.9999999999999998,2651,3,12223,similarity
10,1,C1250,B550,Gamma,Beta,4.0,2305,3,12223,similarity
11,1,C1250,B650,Gamma,Beta,4.0,871,3,12223,similarity
12,1,C1250,C1150,Gamma,Gamma,5.0,1696,3,12223,similarity
13,1,C1250,B750,Gamma,Beta,5.0,1395,3,12223,similarity
14,1,C1250,C1050,Gamma,Gamma,6.0,2668,3,12223,similarity
3,2,B950,C1350, Beta,Gamma,5.0,2817,3,12223,similarity
4,2,B950,A250, Beta,Alpha,0.9999999999999998,2113,3,12223,similarity
5,2,B950,A350, Beta,Alpha,0.9999999999999998,578,3,12223,similarity
6,2,B950,C1450, Beta,Gamma,4.0,1897,3,12223,similarity
7,2,B950,B850, Beta,Beta,6.0,1795,3,12223,similarity
8,2,B950,A450, Beta,Alpha,4.0,1653,3,12223,similarity
9,2,B950,A150, Beta,Alpha,0.9999999999999998,1824,3,12223,similarity
10,2,B950,B550, Beta,Beta,3.0,2514,3,12223,similarity
11,2,B950,B650, Beta,Beta,4.0,1425,3,12223,similarity
12,2,B950,C1150, Beta,Gamma,6.0,1466,3,12223,similarity
13,2,B950,B750, Beta,Beta,6.0,1375,3,12223,similarity
14,2,B950,C1050, Beta,Gamma,6.0,1004,3,12223,similarity
4,3,C1350,A250,Gamma,Alpha,0.9999999999999998,2178,3,12223,similarity
5,3,C1350,A350,Gamma,Alpha,0.9999999999999998,1227,3,12223,similarity
6,3,C1350,C1450,Gamma,Gamma,6.0,1969,3,12223,similarity
7,3,C1350,B850,Gamma,Beta,5.0,1785,3,12223,similarity
8,3,C1350,A450,Gamma,Alpha,3.0,2826,3,12223,similarity
9,3,C1350,A150,Gamma,Alpha,0.9999999999999998,2011,3,12223,similarity
10,3,C1350,B550,Gamma,Beta,2.0,2324,3,12223,similarity
11,3,C1350,B650,Gamma,Beta,3.0,1675,3,12223,similarity
12,3,C1350,C1150,Gamma,Gamma,5.0,1524,3,12223,similarity
13,3,C1350,B750,Gamma,Beta,5.0,1057,3,12223,similarity
14,3,C1350,C1050,Gamma,Gamma,5.0,995,3,12223,similarity
5,4,A250,A350,Alpha,Alpha,6.0,1772,3,12223,similarity
6,4,A250,C1450,Alpha,Gamma,0.0,2555,3,12223,similarity
7,4,A250,B850,Alpha,Beta,2.0,3203,3,12223,similarity
8,4,A250,A450,Alpha,Alpha,5.0,1984,3,12223,similarity
9,4,A250,A150,Alpha,Alpha,6.0,1722,3,12223,similarity
10,4,A250,B550,Alpha,Beta,4.0,2865,3,12223,similarity
11,4,A250,B650,Alpha,Beta,3.0,1798,3,12223,similarity
12,4,A250,C1150,Alpha,Gamma,2.0,1746,3,12223,similarity
13,4,A250,B750,Alpha,Beta,5.0,2347,3,12223,similarity
14,4,A250,C1050,Alpha,Gamma,5.0,824,3,12223,similarity
6,5,A350,C1450,Alpha,Gamma,0.9999999999999998,2935,3,12223,similarity
7,5,A350,B850,Alpha,Beta,4.0,2065,3,12223,similarity
8,5,A350,A450,Alpha,Alpha,6.0,1899,3,12223,similarity
9,5,A350,A150,Alpha,Alpha,5.0,2258,3,12223,similarity
10,5,A350,B550,Alpha,Beta,5.0,923,3,12223,similarity
11,5,A350,B650,Alpha,Beta,5.0,1198,3,12223,similarity
12,5,A350,C1150,Alpha,Gamma,2.0,3258,3,12223,similarity
13,5,A350,B750,Alpha,Beta,2.0,627,3,12223,similarity
14,5,A350,C1050,Alpha,Gamma,2.0,1441,3,12223,similarity
7,6,C1450,B850,Gamma,Beta,5.0,1945,3,12223,similarity
8,6,C1450,A450,Gamma,Alpha,5.0,1218,3,12223,similarity
9,6,C1450,A150,Gamma,Alpha,0.9999999999999998,2574,3,12223,similarity
10,6,C1450,B550,Gamma,Beta,4.0,2308,3,12223,similarity
11,6,C1450,B650,Gamma,Beta,4.0,1043,3,12223,similarity
12,6,C1450,C1150,Gamma,Gamma,5.0,1603,3,12223,similarity
13,6,C1450,B750,Gamma,Beta,5.0,1051,3,12223,similarity
14,6,C1450,C1050,Gamma,Gamma,5.0,1235,3,12223,similarity
8,7,B850,A450,Beta,Alpha,6.0,1576,3,12223,similarity
9,7,B850,A150,Beta,Alpha,0.9999999999999998,2106,3,12223,similarity
10,7,B850,B550,Beta,Beta,2.0,2284,3,12223,similarity
11,7,B850,B650,Beta,Beta,3.0,1507,3,12223,similarity
12,7,B850,C1150,Beta,Gamma,4.0,1483,3,12223,similarity
13,7,B850,B750,Beta,Beta,6.0,1690,3,12223,similarity
14,7,B850,C1050,Beta,Gamma,6.0,578,3,12223,similarity
9,8,A450,A150,Alpha,Alpha,0.9999999999999998,2914,3,12223,similarity
10,8,A450,B550,Alpha,Beta,4.0,2436,3,12223,similarity
11,8,A450,B650,Alpha,Beta,5.0,1450,3,12223,similarity
12,8,A450,C1150,Alpha,Gamma,4.0,1795,3,12223,similarity
13,8,A450,B750,Alpha,Beta,4.0,977,3,12223,similarity
14,8,A450,C1050,Alpha,Gamma,3.0,2379,3,12223,similarity
10,9,A150,B550,Alpha,Beta,3.0,1883,3,12223,similarity
11,9,A150,B650,Alpha,Beta,2.0,1859,3,12223,similarity
12,9,A150,C1150,Alpha,Gamma,0.9999999999999998,1885,3,12223,similarity
13,9,A150,B750,Alpha,Beta,0.9999999999999998,987,3,12223,similarity
14,9,A150,C1050,Alpha,Gamma,0.9999999999999998,908,3,12223,similarity
11,10,B550,B650,Beta,Beta,5.0,1910,3,12223,similarity
12,10,B550,C1150,Beta,Gamma,4.0,2242,3,12223,similarity
13,10,B550,B750,Beta,Beta,6.0,1728,3,12223,similarity
14,10,B550,C1050,Beta,Gamma,5.0,3603,3,12223,similarity
12,11,B650,C1150,Beta,Gamma,5.0,994,3,12223,similarity
13,11,B650,B750,Beta,Beta,6.0,1971,3,12223,similarity
14,11,B650,C1050,Beta,Gamma,6.0,410,3,12223,similarity
13,12,C1150,B750,Gamma,Beta,5.0,1796,3,12223,similarity
14,12,C1150,C1050,Gamma,Gamma,5.0,1019,3,12223,similarity
14,13,B750,C1050,Beta,Gamma,5.0,842,3,12223,similarity
1,0,C1050,A150,Alpha,Alpha,0.0,8932,3,12226,similarity
2,0,C1050,B650,Gamma,Beta,2.0,8729,3,12226,similarity
3,0,C1050,A450,Gamma,Alpha,2.0,2731,3,12226,similarity
4,0,C1050,A350,Gamma,Alpha,0.0,3953,3,12226,similarity
5,0,C1050,C1350,Gamma,Gamma,6.0,6722,3,12226,similarity
6,0,C1050,A50,Gamma,Alpha,0.0,2571,3,12226,similarity
7,0,C1050,B550,Gamma,Beta,0.9999999999999998,7948,3,12226,similarity
8,0,C1050,A250,Gamma,Alpha,0.0,9454,3,12226,similarity
9,0,C1050,C1150,Gamma,Gamma,6.0,3323,3,12226,similarity
10,0,C1050,B950,Gamma, Beta,6.0,1898,3,12226,similarity
11,0,C1050,B750,Gamma,Beta,5.0,4355,3,12226,similarity
12,0,C1050,B850,Gamma,Beta,5.0,2969,3,12226,similarity
13,0,C1050,C1250,Gamma,Gamma,6.0,1867,3,12226,similarity
14,0,C1050,C1450,Gamma,Gamma,6.0,1515,3,12226,similarity
2,1,A150,B650,Alpha,Beta,3.0,2955,3,12226,similarity
3,1,A150,A450,Alpha,Alpha,3.0,1746,3,12226,similarity
4,1,A150,A350,Alpha,Alpha,4.0,3523,3,12226,similarity
5,1,A150,C1350,Alpha,Gamma,0.0,2251,3,12226,similarity
6,1,A150,A50,Alpha,Alpha,6.0,3684,3,12226,similarity
7,1,A150,B550,Alpha,Beta,2.0,7825,3,12226,similarity
8,1,A150,A250,Alpha,Alpha,5.0,4757,3,12226,similarity
9,1,A150,C1150,Alpha,Gamma,0.0,3044,3,12226,similarity
10,1,A150,B950,Alpha, Beta,0.9999999999999998,2163,3,12226,similarity
11,1,A150,B750,Alpha,Beta,0.9999999999999998,2659,3,12226,similarity
12,1,A150,B850,Alpha,Beta,0.0,3243,3,12226,similarity
13,1,A150,C1250,Alpha,Gamma,0.0,1297,3,12226,similarity
14,1,A150,C1450,Alpha,Gamma,0.0,713,3,12226,similarity
3,2,B650,A450,Beta,Alpha,3.0,8619,3,12226,similarity
4,2,B650,A350,Beta,Alpha,3.0,1211,3,12226,similarity
5,2,B650,C1350,Beta,Gamma,0.0,2813,3,12226,similarity
6,2,B650,A50,Beta,Alpha,0.0,2820,3,12226,similarity
7,2,B650,B550,Beta,Beta,5.0,2891,3,12226,similarity
8,2,B650,A250,Beta,Alpha,4.0,2099,3,12226,similarity
9,2,B650,C1150,Beta,Gamma,4.0,2939,3,12226,similarity
10,2,B650,B950,Beta, Beta,5.0,1995,3,12226,similarity
11,2,B650,B750,Beta,Beta,6.0,1963,3,12226,similarity
12,2,B650,B850,Beta,Beta,6.0,1378,3,12226,similarity
13,2,B650,C1250,Beta,Gamma,5.0,3034,3,12226,similarity
14,2,B650,C1450,Beta,Gamma,2.0,1953,3,12226,similarity
4,3,A450,A350,Alpha,Alpha,5.0,3411,3,12226,similarity
5,3,A450,C1350,Alpha,Gamma,0.9999999999999998,7867,3,12226,similarity
6,3,A450,A50,Alpha,Alpha,0.0,3115,3,12226,similarity
7,3,A450,B550,Alpha,Beta,2.0,4275,3,12226,similarity
8,3,A450,A250,Alpha,Alpha,3.0,5035,3,12226,similarity
9,3,A450,C1150,Alpha,Gamma,2.0,2970,3,12226,similarity
10,3,A450,B950,Alpha, Beta,2.0,2202,3,12226,similarity
11,3,A450,B750,Alpha,Beta,3.0,3666,3,12226,similarity
12,3,A450,B850,Alpha,Beta,3.0,4240,3,12226,similarity
13,3,A450,C1250,Alpha,Gamma,0.9999999999999998,4868,3,12226,similarity
14,3,A450,C1450,Alpha,Gamma,0.0,3139,3,12226,similarity
5,4,A350,C1350,Alpha,Gamma,0.0,865,3,12226,similarity
6,4,A350,A50,Alpha,Alpha,5.0,3754,3,12226,similarity
7,4,A350,B550,Alpha,Beta,5.0,1228,3,12226,similarity
8,4,A350,A250,Alpha,Alpha,5.0,1426,3,12226,similarity
9,4,A350,C1150,Alpha,Gamma,0.9999999999999998,3118,3,12226,similarity
10,4,A350,B950,Alpha, Beta,0.9999999999999998,1482,3,12226,similarity
11,4,A350,B750,Alpha,Beta,0.9999999999999998,763,3,12226,similarity
12,4,A350,B850,Alpha,Beta,0.9999999999999998,2644,3,12226,similarity
13,4,A350,C1250,Alpha,Gamma,0.0,4051,3,12226,similarity
14,4,A350,C1450,Alpha,Gamma,0.0,658,3,12226,similarity
6,5,C1350,A50,Gamma,Alpha,0.0,1075,3,12226,similarity
7,5,C1350,B550,Gamma,Beta,0.0,1987,3,12226,similarity
8,5,C1350,A250,Gamma,Alpha,0.0,763,3,12226,similarity
9,5,C1350,C1150,Gamma,Gamma,6.0,5196,3,12226,similarity
10,5,C1350,B950,Gamma, Beta,6.0,916,3,12226,similarity
11,5,C1350,B750,Gamma,Beta,6.0,1531,3,12226,similarity
12,5,C1350,B850,Gamma,Beta,6.0,775,3,12226,similarity
13,5,C1350,C1250,Gamma,Gamma,6.0,1550,3,12226,similarity
14,5,C1350,C1450,Gamma,Gamma,6.0,601,3,12226,similarity
7,6,A50,B550,Alpha,Beta,0.0,3809,3,12226,similarity
8,6,A50,A250,Alpha,Alpha,6.0,2968,3,12226,similarity
9,6,A50,C1150,Alpha,Gamma,0.0,2868,3,12226,similarity
10,6,A50,B950,Alpha, Beta,0.0,987,3,12226,similarity
11,6,A50,B750,Alpha,Beta,0.0,1227,3,12226,similarity
12,6,A50,B850,Alpha,Beta,0.0,931,3,12226,similarity
13,6,A50,C1250,Alpha,Gamma,0.0,675,3,12226,similarity
14,6,A50,C1450,Alpha,Gamma,0.0,553,3,12226,similarity
8,7,B550,A250,Beta,Alpha,3.0,2569,3,12226,similarity
9,7,B550,C1150,Beta,Gamma,2.0,6347,3,12226,similarity
10,7,B550,B950,Beta, Beta,2.0,1227,3,12226,similarity
11,7,B550,B750,Beta,Beta,4.0,3707,3,12226,similarity
12,7,B550,B850,Beta,Beta,4.0,954,3,12226,similarity
13,7,B550,C1250,Beta,Gamma,2.0,2219,3,12226,similarity
14,7,B550,C1450,Beta,Gamma,0.0,2721,3,12226,similarity
9,8,A250,C1150,Alpha,Gamma,0.9999999999999998,3481,3,12226,similarity
10,8,A250,B950,Alpha, Beta,0.9999999999999998,708,3,12226,similarity
11,8,A250,B750,Alpha,Beta,0.9999999999999998,713,3,12226,similarity
12,8,A250,B850,Alpha,Beta,0.9999999999999998,531,3,12226,similarity
13,8,A250,C1250,Alpha,Gamma,0.0,2825,3,12226,similarity
14,8,A250,C1450,Alpha,Gamma,0.0,521,3,12226,similarity
10,9,C1150,B950,Gamma, Beta,6.0,2916,3,12226,similarity
11,9,C1150,B750,Gamma,Beta,5.0,4828,3,12226,similarity
12,9,C1150,B850,Gamma,Beta,5.0,787,3,12226,similarity
13,9,C1150,C1250,Gamma,Gamma,6.0,2324,3,12226,similarity
14,9,C1150,C1450,Gamma,Gamma,6.0,628,3,12226,similarity
11,10,B950,B750, Beta,Beta,5.0,2348,3,12226,similarity
12,10,B950,B850, Beta,Beta,5.0,808,3,12226,similarity
13,10,B950,C1250, Beta,Gamma,6.0,2523,3,12226,similarity
14,10,B950,C1450, Beta,Gamma,6.0,579,3,12226,similarity
12,11,B750,B850,Beta,Beta,6.0,2566,3,12226,similarity
13,11,B750,C1250,Beta,Gamma,4.0,3666,3,12226,similarity
14,11,B750,C1450,Beta,Gamma,3.0,4362,3,12226,similarity
13,12,B850,C1250,Beta,Gamma,3.0,643,3,12226,similarity
14,12,B850,C1450,Beta,Gamma,4.0,4922,3,12226,similarity
14,13,C1250,C1450,Gamma,Gamma,6.0,2377,3,12226,similarity
1,0,C1150,C1250,Gamma,Gamma,2.0,13357,3,12229,similarity
2,0,C1150,C1050,Gamma,Gamma,2.0,7083,3,12229,similarity
3,0,C1150,A450,Gamma,Alpha,0.0,3911,3,12229,similarity
4,0,C1150,B750,Gamma,Beta,2.0,8860,3,12229,similarity
5,0,C1150,B850,Gamma,Beta,0.9999999999999998,3330,3,12229,similarity
6,0,C1150,B650,Gamma,Beta,0.9999999999999998,1388,3,12229,similarity
7,0,C1150,A250,Gamma,Alpha,0.0,8363,3,12229,similarity
8,0,C1150,A350,Gamma,Alpha,0.0,1398,3,12229,similarity
9,0,C1150,B550,Gamma,Beta,0.0,1376,3,12229,similarity
10,0,C1150,A50,Gamma,Alpha,0.0,801,3,12229,similarity
11,0,C1150,B950,Gamma, Beta,4.0,4945,3,12229,similarity
12,0,C1150,C1350,Gamma,Gamma,3.0,7015,3,12229,similarity
13,0,C1150,A150,Gamma,Alpha,0.0,4160,3,12229,similarity
14,0,C1150,C1450,Gamma,Gamma,2.0,7645,3,12229,similarity
2,1,C1250,C1050,Gamma,Gamma,2.0,2818,3,12229,similarity
3,1,C1250,A450,Gamma,Alpha,0.0,8018,3,12229,similarity
4,1,C1250,B750,Gamma,Beta,0.0,1307,3,12229,similarity
5,1,C1250,B850,Gamma,Beta,2.0,10085,3,12229,similarity
6,1,C1250,B650,Gamma,Beta,2.0,951,3,12229,similarity
7,1,C1250,A250,Gamma,Alpha,0.0,4144,3,12229,similarity
8,1,C1250,A350,Gamma,Alpha,0.0,1535,3,12229,similarity
9,1,C1250,B550,Gamma,Beta,0.9999999999999998,2865,3,12229,similarity
10,1,C1250,A50,Gamma,Alpha,0.0,3726,3,12229,similarity
11,1,C1250,B950,Gamma, Beta,2.0,4429,3,12229,similarity
12,1,C1250,C1350,Gamma,Gamma,4.0,3700,3,12229,similarity
13,1,C1250,A150,Gamma,Alpha,0.0,1636,3,12229,similarity
14,1,C1250,C1450,Gamma,Gamma,3.0,3460,3,12229,similarity
3,2,C1050,A450,Gamma,Alpha,2.0,2290,3,12229,similarity
4,2,C1050,B750,Gamma,Beta,4.0,2233,3,12229,similarity
5,2,C1050,B850,Gamma,Beta,4.0,2083,3,12229,similarity
6,2,C1050,B650,Gamma,Beta,2.0,3681,3,12229,similarity
7,2,C1050,A250,Gamma,Alpha,0.9999999999999998,2102,3,12229,similarity
8,2,C1050,A350,Gamma,Alpha,2.0,1738,3,12229,similarity
9,2,C1050,B550,Gamma,Beta,2.0,4876,3,12229,similarity
10,2,C1050,A50,Gamma,Alpha,0.0,3064,3,12229,similarity
11,2,C1050,B950,Gamma, Beta,5.0,3994,3,12229,similarity
12,2,C1050,C1350,Gamma,Gamma,3.0,4255,3,12229,similarity
13,2,C1050,A150,Gamma,Alpha,0.0,1965,3,12229,similarity
14,2,C1050,C1450,Gamma,Gamma,3.0,2170,3,12229,similarity
4,3,A450,B750,Alpha,Beta,3.0,4644,3,12229,similarity
5,3,A450,B850,Alpha,Beta,2.0,1539,3,12229,similarity
6,3,A450,B650,Alpha,Beta,3.0,2298,3,12229,similarity
7,3,A450,A250,Alpha,Alpha,4.0,3790,3,12229,similarity
8,3,A450,A350,Alpha,Alpha,4.0,1354,3,12229,similarity
9,3,A450,B550,Alpha,Beta,5.0,3093,3,12229,similarity
10,3,A450,A50,Alpha,Alpha,0.0,1971,3,12229,similarity
11,3,A450,B950,Alpha, Beta,0.0,2502,3,12229,similarity
12,3,A450,C1350,Alpha,Gamma,0.0,1306,3,12229,similarity
13,3,A450,A150,Alpha,Alpha,0.0,1669,3,12229,similarity
14,3,A450,C1450,Alpha,Gamma,0.0,937,3,12229,similarity
5,4,B750,B850,Beta,Beta,6.0,5571,3,12229,similarity
6,4,B750,B650,Beta,Beta,6.0,1401,3,12229,similarity
7,4,B750,A250,Beta,Alpha,0.9999999999999998,2840,3,12229,similarity
